DATETIME,forecast,forecast_adj,penalty,penalty_adj
2021-05-23 20:00:00,1180.78,1180.78,2.0591520000002674,2.0591520000002674
2021-05-23 20:15:00,1196.43,1196.43,2.3250640000001113,2.3250640000001113
2021-05-23 20:30:00,1209.33,1209.33,4.63875999999982,4.63875999999982
2021-05-23 20:45:00,1215.9349247999999,1215.9349247999999,1.3532895999996981,1.3532895999996981
2021-05-23 21:00:00,1227.5241987600002,1227.5241987600002,2.163013520000277,2.163013520000277
2021-05-23 21:15:00,1239.41492272,1239.41492272,2.4041836800001875,2.4041836800001875
2021-05-23 21:30:00,1253.0503664799999,1253.0503664799999,1.8805089599995881,1.8805089599995881
2021-05-23 21:45:00,1269.3246912,1269.3246912,4.416998400000011,4.416998400000011
2021-05-23 22:00:00,1284.97556616,1284.97556616,1.4644283200000245,1.4644283200000245
2021-05-23 22:15:00,1300.6991866800004,1300.6991866800004,15.717333279998456,15.717333279998456
2021-05-23 22:30:00,1325.8687978000003,1325.8687978000003,4.606984799998827,4.606984799998827
2021-05-23 22:45:00,1349.43246456,1349.43246456,31.244173760000194,31.244173760000194
2021-05-23 23:00:00,1380.6809925200002,1380.6809925200002,16.038381919998756,16.038381919998756
2021-05-23 23:15:00,1404.8938137200003,1404.8938137200003,20.613689119999435,20.613689119999435
2021-05-23 23:30:00,1428.54350368,1428.54350368,0.2671692800004166,0.2671692800004166
2021-05-23 23:45:00,1451.4258843199998,1451.4258843199998,13.857064639999408,13.857064639999408
2021-05-24 00:00:00,1431.7094271199999,1431.7094271199999,90.24088352000035,90.24088352000035
2021-05-24 00:15:00,1441.1653976399998,1441.1653976399998,2.964249440000458,2.964249440000458
2021-05-24 00:30:00,1429.2104235600002,1429.2104235600002,3.302719120000347,3.302719120000347
2021-05-24 00:45:00,1409.7194067200003,1409.7194067200003,2.7659494400004405,2.7659494400004405
2021-05-24 01:00:00,1389.44585184,1389.44585184,13.487239679999675,13.487239679999675
2021-05-24 01:15:00,1362.487568,1362.487568,15.533968000000186,15.533968000000186
2021-05-24 01:30:00,1333.40887776,1333.40887776,16.55925952000007,16.55925952000007
2021-05-24 01:45:00,1300.98080972,1300.98080972,1.1566331200001514,1.1566331200001514
2021-05-24 02:00:00,1280.21976012,1280.21976012,9.85744823999994,9.85744823999994
2021-05-24 02:15:00,1255.48535472,1255.48535472,8.992725439999958,8.992725439999958
2021-05-24 02:30:00,1231.3904572400002,1231.3904572400002,6.2094344800002546,6.2094344800002546
2021-05-24 02:45:00,1206.19365108,1206.19365108,3.993011679999654,3.993011679999654
2021-05-24 03:00:00,1190.77187812,1190.77187812,0.6523402400002851,0.6523402400002851
2021-05-24 03:15:00,1172.68963384,1172.68963384,2.806659679999939,2.806659679999939
2021-05-24 03:30:00,1155.16785184,1155.16785184,5.31758463999995,5.31758463999995
2021-05-24 03:45:00,1138.6941424000001,1138.6941424000001,21.90290239999922,21.90290239999922
